latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.7927,81.53627,330.63,0.65,0.73,2025-09-06,0837,N,nominal,2.0NRT,297.94,5.01,D
38.05066,67.26465,367,0.4,0.37,2025-09-06,0837,N,high,2.0NRT,349.31,46.5,D
38.05402,67.26388,344.23,0.4,0.37,2025-09-06,0837,N,nominal,2.0NRT,318.08,4.63,D
37.03506,60.67863,339.1,0.51,0.41,2025-09-06,0837,N,nominal,2.0NRT,311.62,5.84,D
37.03397,60.673,335.37,0.51,0.41,2025-09-06,0837,N,low,2.0NRT,309.98,5.62,D
37.03479,60.67759,341.46,0.51,0.41,2025-09-06,0837,N,low,2.0NRT,312.92,13.06,D
37.42556,62.31462,333.86,0.44,0.38,2025-09-06,0837,N,low,2.0NRT,308.64,1.29,D
37.76375,59.32049,340.87,0.57,0.43,2025-09-06,0837,N,nominal,2.0NRT,308.5,6.42,D
36.63731,54.39296,347.4,0.36,0.57,2025-09-06,0837,N,nominal,2.0NRT,307.56,7.38,D
38.24573,58.92816,344.58,0.39,0.44,2025-09-06,0839,N,nominal,2.0NRT,312.2,5.59,D
38.24481,58.92382,342.5,0.39,0.44,2025-09-06,0839,N,nominal,2.0NRT,310.22,6.04,D
39.18269,62.53034,350.39,0.41,0.37,2025-09-06,0839,N,nominal,2.0NRT,322.06,4.94,D
38.51563,54.27629,344,0.33,0.55,2025-09-06,0839,N,nominal,2.0NRT,300.7,38.82,D
38.51378,54.26902,352.55,0.33,0.55,2025-09-06,0839,N,nominal,2.0NRT,297.62,42.49,D
38.51471,54.27265,355.55,0.33,0.55,2025-09-06,0839,N,low,2.0NRT,311.56,42.49,D
39.04105,54.25186,354.69,0.63,0.54,2025-09-06,0839,N,nominal,2.0NRT,305.55,10.71,D
18.32145,55.10657,342.77,0.38,0.59,2025-09-06,1013,N,nominal,2.0NRT,309.7,2.23,D
18.32107,55.10291,344.12,0.38,0.59,2025-09-06,1013,N,nominal,2.0NRT,309.93,1.35,D
20.99854,56.53202,348.28,0.5,0.66,2025-09-06,1013,N,nominal,2.0NRT,308.25,6.64,D
21.00469,56.53146,358.17,0.5,0.66,2025-09-06,1013,N,low,2.0NRT,307.28,6.64,D
21.94021,57.07378,336.64,0.56,0.69,2025-09-06,1015,N,nominal,2.0NRT,305.12,2.2,D
21.9353,57.07485,337.64,0.56,0.69,2025-09-06,1015,N,nominal,2.0NRT,305.39,2.88,D
22.67203,56.24921,346.12,0.5,0.66,2025-09-06,1015,N,nominal,2.0NRT,310.49,1.96,D
22.52787,54.05159,348.8,0.36,0.58,2025-09-06,1015,N,nominal,2.0NRT,317.9,2.51,D
23.19407,55.45903,349.59,0.46,0.63,2025-09-06,1015,N,nominal,2.0NRT,308.36,4.29,D
24.06262,54.31999,350.67,0.39,0.6,2025-09-06,1015,N,nominal,2.0NRT,307.67,3.3,D
24.50492,56.60782,332.59,0.55,0.68,2025-09-06,1015,N,nominal,2.0NRT,302.5,2.5,D
28.68659,54.93705,349.51,0.48,0.65,2025-09-06,1015,N,nominal,2.0NRT,309.66,11.5,D
28.68623,54.93174,355.32,0.48,0.65,2025-09-06,1015,N,nominal,2.0NRT,311.94,10.64,D
28.68248,54.93756,339.31,0.48,0.65,2025-09-06,1015,N,nominal,2.0NRT,306.92,4.52,D
28.6885,54.93697,337.6,0.48,0.65,2025-09-06,1015,N,low,2.0NRT,307.85,5.05,D
28.68816,54.93167,350.21,0.48,0.65,2025-09-06,1015,N,nominal,2.0NRT,310.88,5.05,D
29.99078,55.8525,338.85,0.56,0.69,2025-09-06,1017,N,nominal,2.0NRT,311.04,5.71,D
30.08175,55.40041,344.01,0.53,0.67,2025-09-06,1017,N,nominal,2.0NRT,313.84,11.45,D
30.08142,55.39482,341.23,0.53,0.67,2025-09-06,1017,N,low,2.0NRT,313.13,8.52,D
30.0788,55.39951,343.26,0.53,0.67,2025-09-06,1017,N,low,2.0NRT,313.38,7.61,D
12.28861,93.86132,299.54,0.39,0.36,2025-09-06,1923,N,nominal,2.0NRT,265,0.79,N
12.28527,93.86074,341.12,0.39,0.36,2025-09-06,1923,N,nominal,2.0NRT,270.86,4.28,N
12.28584,93.85719,300.1,0.39,0.36,2025-09-06,1923,N,nominal,2.0NRT,265.76,4.28,N
12.28469,93.86431,310.15,0.39,0.36,2025-09-06,1923,N,nominal,2.0NRT,265.08,1.8,N
12.28193,93.86018,303.56,0.39,0.36,2025-09-06,1923,N,nominal,2.0NRT,264.21,4.28,N
12.28135,93.86375,299.51,0.39,0.36,2025-09-06,1923,N,nominal,2.0NRT,264.31,1.8,N
8.13664,100.01097,303.48,0.62,0.54,2025-09-06,1923,N,nominal,2.0NRT,277.99,1.24,N
7.14865,81.13194,301.23,0.46,0.63,2025-09-06,1925,N,nominal,2.0NRT,283.54,1.72,N
7.15024,81.13184,300.01,0.45,0.63,2025-09-06,1925,N,nominal,2.0NRT,283.6,1.41,N
30.06787,96.97836,306.48,0.38,0.36,2025-09-06,1919,N,nominal,2.0NRT,286.29,1.07,N
26.57553,101.66823,297.62,0.57,0.43,2025-09-06,1919,N,nominal,2.0NRT,282.54,1.79,N
26.57262,101.67229,296.65,0.57,0.43,2025-09-06,1919,N,nominal,2.0NRT,282.74,1.78,N
26.66961,100.19394,295.79,0.48,0.4,2025-09-06,1919,N,nominal,2.0NRT,284.9,0.98,N
27.33035,95.32703,305.9,0.39,0.36,2025-09-06,1919,N,nominal,2.0NRT,289.45,1.31,N
27.31856,95.26785,312.18,0.39,0.36,2025-09-06,1919,N,nominal,2.0NRT,289.34,2,N
25.51681,100.72536,298.95,0.53,0.42,2025-09-06,1919,N,nominal,2.0NRT,283.19,1.04,N
25.28895,100.54777,308.96,0.52,0.42,2025-09-06,1919,N,nominal,2.0NRT,284.74,1.48,N
25.06443,101.57026,307.9,0.4,0.44,2025-09-06,1919,N,nominal,2.0NRT,288.03,1.11,N
24.92873,99.08508,304.94,0.45,0.39,2025-09-06,1919,N,nominal,2.0NRT,282.87,1.28,N
24.9193,99.09661,298.81,0.45,0.39,2025-09-06,1919,N,nominal,2.0NRT,283.82,1.39,N
24.61109,98.72987,296.37,0.44,0.38,2025-09-06,1919,N,nominal,2.0NRT,281.53,1.02,N
25.54336,91.23431,313.09,0.54,0.42,2025-09-06,1919,N,nominal,2.0NRT,286.47,1.59,N
25.5422,91.23792,318.48,0.54,0.42,2025-09-06,1919,N,nominal,2.0NRT,286.38,3.14,N
24.54016,97.7384,303.94,0.41,0.37,2025-09-06,1919,N,nominal,2.0NRT,286.14,0.76,N
25.03575,87.37098,301.86,0.6,0.53,2025-09-06,1919,N,nominal,2.0NRT,280.51,1.61,N
23.80603,86.32935,313.02,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,284.22,1.34,N
23.79857,86.35203,304.05,0.33,0.56,2025-09-06,1921,N,nominal,2.0NRT,284.74,1.47,N
23.77918,86.39018,327.42,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.46,2.99,N
23.77951,86.38689,307.52,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.4,2.24,N
23.77663,86.3628,309.73,0.33,0.56,2025-09-06,1921,N,nominal,2.0NRT,287.56,1.08,N
23.7763,86.36614,316.98,0.33,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.08,1.08,N
23.77436,86.38618,313.45,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.59,2.08,N
23.76729,86.40539,323.65,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.16,1.57,N
23.77114,86.36554,305.16,0.33,0.56,2025-09-06,1921,N,nominal,2.0NRT,287.31,1.08,N
23.76762,86.40202,314.22,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.69,1.57,N
23.76247,86.40141,322.69,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.16,1.94,N
23.76502,86.37486,309.13,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.65,1.04,N
23.69123,87.12177,310.88,0.6,0.53,2025-09-06,1921,N,nominal,2.0NRT,288.15,4.67,N
23.75765,86.39735,311.55,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.92,3.03,N
23.75733,86.40072,312.16,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.66,1.94,N
23.68871,87.09753,307.05,0.6,0.53,2025-09-06,1921,N,nominal,2.0NRT,287.04,2.14,N
23.75059,86.41672,327.37,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.05,2.79,N
23.73299,86.43775,305.4,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,286.97,1.01,N
23.72754,86.44041,305.08,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.11,1.23,N
23.72241,86.43977,313.52,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.15,1.23,N
23.71697,86.4424,314.63,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.35,1.67,N
23.71091,86.45163,310.09,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,286.84,1.44,N
23.72532,86.44011,314.69,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.59,1.26,N
23.72019,86.43946,306.53,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,286.86,1.26,N
23.71985,86.44276,308.07,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.52,2.51,N
23.71473,86.44209,305.75,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.11,0.73,N
23.71373,86.452,310.31,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.2,1.24,N
23.7604,85.87315,315.06,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,288.7,1.58,N
23.75676,85.855,308.66,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,289.29,1.77,N
23.68853,86.39205,309.28,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.19,1.42,N
23.61209,87.14693,305.69,0.59,0.53,2025-09-06,1921,N,nominal,2.0NRT,289.1,3.86,N
23.68339,86.39138,321.34,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.91,1.42,N
23.67825,86.39069,315.39,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.2,1.2,N
23.67792,86.39405,309.84,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.9,1.2,N
23.6776,86.39737,306.11,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.36,1.08,N
23.67727,86.40067,305.09,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.9,1.08,N
39.86263,98.25404,310.62,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,289.32,1.36,N
23.6985,86.07243,305.54,0.35,0.57,2025-09-06,1921,N,nominal,2.0NRT,285.05,0.81,N
39.84253,98.27344,310.7,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,285.82,1.26,N
23.74589,85.50586,310.11,0.38,0.59,2025-09-06,1921,N,nominal,2.0NRT,288.41,0.94,N
23.68044,86.09491,306.1,0.35,0.56,2025-09-06,1921,N,nominal,2.0NRT,284.92,1.19,N
39.81173,98.29503,310.5,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,292.27,1.42,N
23.67747,86.07017,305.36,0.35,0.57,2025-09-06,1921,N,nominal,2.0NRT,285.54,0.74,N
23.67617,86.08397,304.16,0.35,0.56,2025-09-06,1921,N,nominal,2.0NRT,285.14,1.12,N
39.81108,98.29967,305.22,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,291.64,1.42,N
23.55798,87.2406,305.98,0.58,0.52,2025-09-06,1921,N,nominal,2.0NRT,288.66,1.74,N
39.81043,98.30431,299.37,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,287.55,0.45,N
39.80707,98.30352,296.5,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,286.09,0.45,N
23.55253,87.24578,306.41,0.58,0.52,2025-09-06,1921,N,nominal,2.0NRT,289.49,2.04,N
39.79189,97.91084,301.98,0.41,0.37,2025-09-06,1917,N,nominal,2.0NRT,284.47,1.02,N
23.69889,85.29265,305.71,0.39,0.59,2025-09-06,1921,N,nominal,2.0NRT,288.61,1.38,N
23.48327,87.36421,305.34,0.57,0.52,2025-09-06,1921,N,nominal,2.0NRT,287.46,3.02,N
39.79174,97.88643,302.99,0.41,0.37,2025-09-06,1917,N,nominal,2.0NRT,287.64,1.01,N
23.65681,85.50817,310.31,0.38,0.58,2025-09-06,1921,N,nominal,2.0NRT,288.69,0.9,N
39.79109,97.89116,301.51,0.41,0.37,2025-09-06,1917,N,nominal,2.0NRT,285.51,1.01,N
23.64671,85.43808,308.76,0.38,0.59,2025-09-06,1921,N,nominal,2.0NRT,288.4,0.97,N
23.66918,84.99713,306.5,0.41,0.6,2025-09-06,1921,N,nominal,2.0NRT,287.1,1.04,N
23.66322,85.00048,303.73,0.41,0.6,2025-09-06,1921,N,nominal,2.0NRT,287.05,1.04,N
39.68227,98.52016,297.33,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,286.8,0.54,N
22.87383,86.06149,313.5,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.05,1.36,N
22.85855,86.05628,307.46,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,287.6,0.49,N
23.16685,82.33397,315.74,0.59,0.7,2025-09-06,1921,N,nominal,2.0NRT,264.23,1.48,N
23.16642,82.33978,300.34,0.59,0.7,2025-09-06,1921,N,nominal,2.0NRT,261.74,1.48,N
22.79667,86.20719,321.53,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.76,2.1,N
22.80264,86.09036,310.84,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.44,1.33,N
22.79745,86.08973,311.76,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.35,0.9,N
22.78666,86.20284,305.52,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.86,1.69,N
22.80748,86.08857,304.37,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,287.91,1.47,N
22.79516,86.20788,314.78,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,288.3,2.06,N
22.80195,86.09123,311.86,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.44,1.3,N
22.79676,86.09061,307.76,0.34,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.12,0.53,N
22.78518,86.20353,310.48,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,289.02,1.42,N
22.57268,85.89763,323.56,0.35,0.56,2025-09-06,1921,N,nominal,2.0NRT,288.8,2.9,N
22.38023,87.28027,308.38,0.56,0.52,2025-09-06,1921,N,nominal,2.0NRT,291.34,2.34,N
22.37545,87.27965,310.8,0.56,0.52,2025-09-06,1921,N,nominal,2.0NRT,290.84,2.34,N
22.36836,87.30106,307.19,0.56,0.51,2025-09-06,1921,N,nominal,2.0NRT,291.18,2.96,N
22.36359,87.30044,316.91,0.56,0.51,2025-09-06,1921,N,nominal,2.0NRT,291.36,2.96,N
22.36372,87.2978,310.67,0.56,0.51,2025-09-06,1921,N,nominal,2.0NRT,291,3.1,N
22.36311,87.30328,307.7,0.56,0.51,2025-09-06,1921,N,nominal,2.0NRT,290.73,3.1,N
22.36503,87.01974,313.79,0.58,0.52,2025-09-06,1921,N,nominal,2.0NRT,291.05,3.97,N
22.36017,87.01909,308.48,0.58,0.52,2025-09-06,1921,N,nominal,2.0NRT,290.83,2.14,N
22.24748,87.3873,305.65,0.55,0.51,2025-09-06,1921,N,nominal,2.0NRT,290.24,0.96,N
22.05707,88.12748,305.91,0.49,0.49,2025-09-06,1921,N,nominal,2.0NRT,290.61,2.35,N
22.0531,88.12206,307.65,0.49,0.49,2025-09-06,1921,N,nominal,2.0NRT,291.07,4.83,N
22.05257,88.12686,309.52,0.49,0.49,2025-09-06,1921,N,nominal,2.0NRT,290.78,2.35,N
22.05555,88.12513,315.2,0.49,0.49,2025-09-06,1921,N,nominal,2.0NRT,291.45,4.01,N
22.05105,88.1245,310.86,0.49,0.49,2025-09-06,1921,N,nominal,2.0NRT,290.86,3.38,N
22.21587,84.87148,303.6,0.4,0.6,2025-09-06,1921,N,nominal,2.0NRT,286.63,0.94,N
22.21103,84.86298,306.88,0.4,0.6,2025-09-06,1921,N,nominal,2.0NRT,286.69,0.9,N
22.21029,84.8709,304.46,0.4,0.6,2025-09-06,1921,N,nominal,2.0NRT,286.48,0.94,N
22.13186,85.41633,301.75,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,287.72,0.8,N
21.96847,85.31419,300.66,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,286.73,0.43,N
21.82055,83.99706,305.18,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,285.15,1.45,N
21.77205,84.02077,304.81,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,284.2,1.19,N
21.7662,84.02016,305.12,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,281.52,1.23,N
21.76035,84.01949,300.92,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,279.93,1.23,N
21.75996,84.02396,297.58,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,278.53,0.81,N
21.75411,84.02328,309.24,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,279.18,1.1,N
21.75806,83.84266,309.96,0.46,0.63,2025-09-06,1921,N,nominal,2.0NRT,285.52,1.27,N
21.73422,83.98055,304.15,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,279.27,1.15,N
21.76057,83.84415,307.01,0.46,0.63,2025-09-06,1921,N,nominal,2.0NRT,285.43,1.41,N
21.73579,83.98183,301.98,0.45,0.63,2025-09-06,1921,N,nominal,2.0NRT,279.83,1.19,N
21.57111,85.64689,302.22,0.35,0.57,2025-09-06,1921,N,nominal,2.0NRT,287.92,0.28,N
21.67746,84.0379,320.55,0.44,0.63,2025-09-06,1921,N,nominal,2.0NRT,285.69,3.47,N
21.00319,86.02616,304.08,0.32,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.62,0.24,N
20.99809,86.02551,303.6,0.32,0.55,2025-09-06,1921,N,nominal,2.0NRT,286.92,0.24,N
21.00021,86.02544,312.1,0.32,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.46,0.64,N
20.97164,86.00262,306.53,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.83,1.07,N
20.96619,86.00522,327.72,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.26,1.07,N
20.96652,86.00208,307.33,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.62,1.07,N
20.96552,86.01155,303.41,0.32,0.55,2025-09-06,1921,N,nominal,2.0NRT,286.72,2.05,N
20.96151,86.04948,316.26,0.32,0.55,2025-09-06,1921,N,nominal,2.0NRT,287.04,1.56,N
20.96108,86.00465,324.06,0.33,0.55,2025-09-06,1921,N,nominal,2.0NRT,286.91,1.5,N
37.34768,97.40635,297.95,0.4,0.37,2025-09-06,1917,N,nominal,2.0NRT,281.39,0.98,N
20.97327,85.17848,312.66,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,284.53,1.5,N
20.96862,85.17065,314.94,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,284.29,1.91,N
20.96788,85.17793,304.9,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,284.57,1.5,N
20.96397,85.16281,307.4,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,284.46,1.16,N
20.96323,85.1701,301.71,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,284.52,1.56,N
20.96286,85.1737,310.51,0.37,0.58,2025-09-06,1921,N,nominal,2.0NRT,284.75,1.54,N
20.80503,85.25626,315.58,0.36,0.58,2025-09-06,1921,N,nominal,2.0NRT,285.48,1.37,N
20.78864,85.25791,303.94,0.36,0.58,2025-09-06,1921,N,nominal,2.0NRT,285.58,1.51,N
20.78829,85.2614,306.52,0.36,0.58,2025-09-06,1921,N,nominal,2.0NRT,285.31,0.94,N
20.78794,85.26493,311.48,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,285.42,0.94,N
20.78294,85.26074,304.06,0.36,0.58,2025-09-06,1921,N,nominal,2.0NRT,285.13,0.74,N
20.77527,85.33823,303.57,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,285.95,0.41,N
20.76344,85.2942,304.89,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,284.96,0.96,N
20.76309,85.29784,314.1,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,284.54,0.96,N
20.7581,85.29367,304.11,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,285.07,0.91,N
20.75774,85.29736,312.02,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,284.68,0.91,N
20.76068,85.29146,305.63,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,284.98,1.43,N
20.7603,85.2951,315.33,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,285.61,1.66,N
20.75992,85.29869,316.91,0.36,0.57,2025-09-06,1921,N,nominal,2.0NRT,284.92,1.66,N
17.90143,98.45739,299.72,0.52,0.41,2025-09-06,1921,N,nominal,2.0NRT,276.42,0.79,N
33.75508,59.14649,297.52,0.54,0.68,2025-09-06,2059,N,nominal,2.0NRT,285.66,0.81,N
32.29496,70.73303,307.86,0.4,0.37,2025-09-06,2059,N,nominal,2.0NRT,295.55,2.22,N
32.29466,70.73036,313.62,0.4,0.37,2025-09-06,2059,N,nominal,2.0NRT,295.81,3.03,N
32.29005,70.73825,309.34,0.4,0.37,2025-09-06,2059,N,nominal,2.0NRT,295.54,2.33,N
29.45793,76.8649,308.16,0.54,0.42,2025-09-06,2059,N,nominal,2.0NRT,285.73,1.79,N
31.43211,56.48825,299.44,0.74,0.76,2025-09-06,2059,N,nominal,2.0NRT,288.13,0.49,N
30.23732,56.90534,310.75,0.69,0.74,2025-09-06,2059,N,nominal,2.0NRT,287.58,2.35,N
30.21555,55.98054,298.42,0.78,0.78,2025-09-06,2059,N,nominal,2.0NRT,287.55,1.21,N
29.99213,55.84681,305.4,0.79,0.78,2025-09-06,2101,N,nominal,2.0NRT,285.63,2.28,N
29.99189,55.8541,297.54,0.79,0.78,2025-09-06,2101,N,nominal,2.0NRT,285.88,2.28,N
27.66908,76.13017,307.24,0.53,0.42,2025-09-06,2101,N,nominal,2.0NRT,289.41,1.31,N
29.99142,55.84932,313.5,0.79,0.78,2025-09-06,2101,N,nominal,2.0NRT,286.49,3.93,N
29.47808,60.8084,301.47,0.4,0.6,2025-09-06,2101,N,nominal,2.0NRT,290.22,0.69,N
28.42612,69.70058,306.79,0.4,0.37,2025-09-06,2101,N,nominal,2.0NRT,286.17,1.41,N
23.78983,85.55182,305.52,0.76,0.77,2025-09-06,2101,N,nominal,2.0NRT,284.76,1.82,N
24.1616,82.56723,299.3,0.5,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.81,0.94,N
24.15549,82.56625,310.57,0.5,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.21,0.94,N
24.03836,82.703,295.81,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,285.34,2.93,N
23.17012,82.33983,312.81,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.44,2.6,N
23.1689,82.34482,306.11,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.53,2.6,N
23.16408,82.33835,329.81,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.51,2.6,N
23.16535,82.33312,319.16,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.62,6.12,N
23.17053,82.33853,304.73,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.42,1.95,N
23.16935,82.34351,313.37,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.92,1.72,N
23.16451,82.33695,339.19,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.62,7.5,N
23.1633,82.34207,305.5,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,284.36,2.25,N
22.22,84.75598,300.71,0.74,0.76,2025-09-06,2101,N,nominal,2.0NRT,283.18,1.7,N
22.33221,82.60325,302.73,0.55,0.68,2025-09-06,2101,N,nominal,2.0NRT,282.7,2.09,N
24.90714,66.70709,297.1,0.48,0.4,2025-09-06,2101,N,nominal,2.0NRT,270.46,0.33,N
21.48664,81.76785,300.32,0.51,0.66,2025-09-06,2101,N,nominal,2.0NRT,276.12,0.8,N
21.37893,81.68024,301.36,0.5,0.66,2025-09-06,2101,N,nominal,2.0NRT,276.63,1.17,N
24.50272,56.60069,309.5,0.64,0.72,2025-09-06,2101,N,nominal,2.0NRT,297.53,3.39,N
24.5023,56.60723,311.1,0.64,0.72,2025-09-06,2101,N,nominal,2.0NRT,296.27,1.86,N
24.50743,56.60912,308.86,0.64,0.72,2025-09-06,2101,N,nominal,2.0NRT,296.22,4.18,N
24.09768,55.34327,308.45,0.76,0.77,2025-09-06,2101,N,nominal,2.0NRT,294.21,0.79,N
21.93545,57.07364,313.59,0.56,0.69,2025-09-06,2104,N,nominal,2.0NRT,285.82,2.14,N
21.93499,57.07353,312.48,0.56,0.69,2025-09-06,2104,N,nominal,2.0NRT,285.41,2.63,N
21.83596,56.67939,306.46,0.6,0.7,2025-09-06,2104,N,nominal,2.0NRT,291.22,1.04,N
21.33648,57.72205,301.44,0.51,0.66,2025-09-06,2104,N,nominal,2.0NRT,283.18,0.58,N
21.30969,57.74443,306.12,0.5,0.66,2025-09-06,2104,N,nominal,2.0NRT,283,1.08,N
21.30539,57.79395,300.99,0.5,0.66,2025-09-06,2104,N,nominal,2.0NRT,278.77,1.11,N
21.30496,57.79894,303.39,0.5,0.66,2025-09-06,2104,N,nominal,2.0NRT,278.81,0.83,N
21.37601,56.71196,305.04,0.59,0.7,2025-09-06,2104,N,nominal,2.0NRT,290.85,0.74,N
21.00609,56.5299,300.02,0.6,0.7,2025-09-06,2104,N,nominal,2.0NRT,279.5,0.49,N
20.9995,56.52923,305.75,0.6,0.7,2025-09-06,2104,N,nominal,2.0NRT,279.35,0.49,N
15.17888,77.10236,303.27,0.34,0.56,2025-09-06,2104,N,nominal,2.0NRT,289.12,0.74,N
15.17376,77.10123,307.34,0.34,0.56,2025-09-06,2104,N,nominal,2.0NRT,288.93,0.74,N
15.17804,77.10217,306.06,0.34,0.56,2025-09-06,2104,N,nominal,2.0NRT,289.36,0.76,N
15.17291,77.10102,303.75,0.34,0.56,2025-09-06,2104,N,nominal,2.0NRT,288.6,0.76,N
15.22827,76.76389,301.94,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,288.2,0.52,N
15.22326,76.76279,303.8,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,288.35,0.69,N
15.18358,76.67326,306.51,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,289.11,0.83,N
15.17979,76.66619,312.46,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,290.06,1.59,N
15.17719,76.65317,307.54,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,289.43,1.91,N
15.17659,76.65615,318.42,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,290.66,1.18,N
15.176,76.65913,302.97,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,288.99,1.18,N
15.13538,76.71017,300.78,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,287.48,0.39,N
15.1348,76.71317,300.3,0.32,0.55,2025-09-06,2104,N,nominal,2.0NRT,287.68,0.21,N
15.07361,76.8648,303.16,0.33,0.55,2025-09-06,2104,N,nominal,2.0NRT,288.95,1.13,N
